index;x;y;z
3006;-0.028488;1.028442;-0.440384
3007;0.603394;1.035645;0.086182
3008;0.601456;1.182632;-0.339844
3009;0.249664;1.222260;-0.311859
3010;0.167313;1.546707;-0.038666
3011;-0.529465;1.480911;0.331238
3012;-0.598724;2.058945;-0.099457
3013;-0.238312;0.967499;0.329941
3014;0.138855;0.652512;0.070938
3015;0.393066;0.636780;0.032425
3016;-0.261246;0.395508;0.155518
3017;-0.146149;0.167511;-0.088257
3018;-0.045013;0.449921;-0.469360
3019;0.007919;1.351273;-0.692688
3020;-0.520905;1.478058;-1.830826
3021;-0.542755;0.454025;-0.026154
3022;-0.850281;1.948807;0.304901
3023;0.237213;0.378265;2.179733
3024;-0.158020;1.065079;0.286301
3025;-0.014328;1.567490;0.110474
3026;0.276459;0.722412;0.459900
3027;0.541275;0.972748;0.325195
3028;0.792587;1.038895;-0.325455
3029;0.252014;0.864243;-0.310928
3030;0.127899;1.003693;-0.168121
3031;0.146317;1.053665;0.081635
3032;0.093430;0.941055;0.213699
3033;0.078949;0.847000;0.088776
3034;0.552689;1.581955;0.012177
3035;-0.068176;1.148499;-0.416916
3036;-0.206436;1.393921;-0.040985
3037;-0.422546;1.819122;0.274323
3038;-0.079849;1.182510;0.063751
3039;0.492371;0.603912;0.183655
3040;0.299561;0.806610;-0.426300
3041;-0.002350;0.579559;0.192032
3042;-0.271759;0.348801;-0.559402
3043;-0.438614;0.131653;-0.669067
3044;-0.786133;0.068100;-0.678391
3045;-0.651505;-0.162582;0.920990
3046;-1.004700;2.722458;-1.909286
3047;-0.107330;0.703491;0.429794
3048;-0.449631;1.784256;0.380478
3049;2.037781;3.835388;-0.908646
3050;1.359314;1.180069;-1.816849
3051;-0.122940;0.720154;-0.432388
3052;0.937073;0.403610;-1.600052
3053;-0.119339;0.285843;-0.314804
3054;-0.227036;0.165359;-0.553406
3055;0.221573;1.876968;-0.293015
3056;1.413635;6.623001;-1.315277
3057;1.976898;2.807587;0.508560
3058;-2.023300;-2.196365;1.004318
3059;-0.670639;-0.330063;1.720413
3060;0.079117;-0.082809;0.472351
3061;0.112915;1.051208;-1.269409
3062;-0.252945;1.597778;2.422806
3063;-0.735596;2.823639;-0.741089
3064;2.497726;3.130356;0.787674
3065;0.316895;1.787033;-1.998825
3066;0.587326;-0.121582;-1.997147
3067;0.342102;0.482086;0.776093
3068;-0.038330;-0.265640;-1.487198
3069;0.278473;0.501617;-0.893616
3070;1.820084;4.539490;-0.388000
3071;0.444946;4.161087;0.615936
3072;2.629028;1.847763;0.864166
3073;-1.722595;-2.022507;1.211761
3074;-0.159012;-0.388168;1.515350
3075;0.111374;0.528778;-0.234192
3076;0.616623;1.454590;-4.093719
3077;-0.121948;1.638962;1.954025
3078;0.107437;2.493713;-0.660461
3079;3.415802;3.974640;-1.243042
3080;0.001862;1.326019;-2.280380
3081;1.406006;-0.462387;-1.196243
3082;-0.498550;0.598862;-1.211212
3083;-0.097336;0.082855;-0.208786
3084;0.557388;1.232452;-0.275330
3085;1.589081;6.566559;-3.240173
3086;1.871887;2.048569;0.778168
3087;-0.037231;0.082367;3.061874
3088;-1.553223;-1.533127;1.832520
3089;-0.171997;-0.089615;1.124069
3090;0.092331;0.801620;0.138992
3091;0.560379;1.829102;-5.516861
3092;-0.163239;1.059311;2.010315
3093;-0.127884;2.655411;-0.798172
3094;3.365814;3.800110;-1.818924
3095;-0.104736;0.660706;-1.387177
3096;1.077347;-0.524323;-2.391251
3097;-0.097855;0.126526;-0.217056
3098;0.200882;0.344833;0.101608
3099;1.355087;1.878036;0.109268
3100;1.070847;6.542679;-1.914200
3101;2.239777;1.571655;0.713699
3102;-0.369080;-0.162201;2.302094
3103;-1.473572;-1.356079;2.045395
3104;0.001312;-0.290878;0.389755
3105;0.412750;1.605698;-3.938980
3106;0.638596;0.479019;1.054901
3107;-0.737488;2.170380;1.360016
3108;0.738693;2.264877;1.159988
3109;2.296005;2.993790;0.495453
3110;0.386017;0.696518;0.781998
3111;0.689728;-0.688477;-1.558716
3112;-0.195419;0.153427;0.242599
3113;0.381577;0.096588;-0.849228
3114;1.518875;1.773758;0.038589
3115;0.766052;5.418442;-1.354614
3116;1.585510;1.768555;0.026871
3117;0.490311;0.209610;1.555222
3118;-1.102478;-1.335175;1.129318
3119;-0.140610;-0.240768;0.653366
3120;0.006531;1.018616;-0.511124
3121;1.026230;0.798660;2.580063
3122;-0.927536;3.323074;0.617447
3123;0.466873;2.162781;0.498001
3124;2.855743;2.737045;2.087814
3125;0.788925;0.974228;-0.869751
3126;-0.118713;-0.889084;-1.876953
3127;0.047302;0.220276;-0.298447
3128;0.654434;-0.031891;-0.927444
3129;1.081390;0.674164;0.049042
3130;1.547867;4.538177;-1.319153
3131;0.763977;2.559616;0.601425
3132;1.433044;0.432114;0.266449
3133;-0.710968;-0.489197;1.031860
3134;-0.513565;-1.019043;1.280151
3135;-0.056961;0.367569;-0.052933
3136;0.849152;1.910751;-0.768570
3137;-0.846786;1.266251;0.124710
3138;0.739426;2.124329;1.849228
3139;2.758774;3.000061;1.520767
3140;0.741089;0.736374;-0.592545
3141;0.527802;-0.768372;-0.826202
3142;0.286774;0.186066;-1.203674
3143;0.195129;0.132828;-0.915375
3144;0.466446;0.672379;-0.114166
3145;2.499268;4.439301;-1.617920
3146;0.860214;2.301559;0.294434
3147;1.623779;0.384583;0.328720
3148;-0.915253;-0.781906;1.118622
3149;-0.749313;-0.730576;1.286316
3150;-0.029556;0.304214;0.142014
3151;0.938263;2.158463;-0.368530
3152;-0.571564;2.099106;1.296616
3153;-0.015503;1.015640;0.169586
3154;1.764023;3.318268;1.589020
3155;1.389221;1.830231;-1.080688
3156;-0.182220;-0.680847;-2.723373
3157;0.527435;-0.277954;-1.050476
3158;0.133942;0.112381;0.223236
3159;0.446198;0.492416;0.271957
3160;2.360275;5.125366;-1.254593
3161;0.954590;2.570908;0.492981
3162;2.943039;-0.161301;-0.480530
3163;-1.054031;-0.702484;1.599823
3164;-0.858109;-0.622025;1.590149
3165;0.051514;0.727524;-0.293335
3166;0.605423;1.055405;-1.914307
3167;-0.178238;1.727097;2.274063
3168;0.638367;2.054794;-0.175980
3169;5.073105;3.047363;1.140289
3170;0.818253;0.544250;-1.794281
3171;1.250015;-0.507843;-2.105621
3172;-0.028854;0.317596;-1.303940
3173;0.342987;-0.106171;-0.348312
3174;1.906754;0.679337;0.124023
3175;2.576050;4.368729;-0.988083
3176;1.878296;1.823288;0.082901
3177;0.312881;-0.106445;1.659515
3178;-2.034210;-1.367813;0.647385
3179;-0.427643;-0.003738;1.063828
3180;0.363449;0.800186;-0.218094
3181;1.539612;0.852676;-0.380157
3182;-0.338684;2.006592;1.441040
3183;0.301788;1.653488;0.219727
3184;2.752121;2.364182;1.812317
3185;1.575653;0.631226;0.388000
3186;0.174545;-1.149994;-0.966049
3187;0.816864;0.015167;-2.583084
3188;0.205826;0.329361;-0.523178
3189;1.335999;0.430862;0.461349
3190;2.849197;4.181702;-0.970856
3191;1.856400;1.821213;0.174728
3192;1.697983;-0.139984;0.822968
3193;-1.712387;-0.558533;0.782272
3194;-0.558456;-0.510406;1.234116
3195;0.362930;1.103729;-1.552078
3196;1.378128;0.357635;1.815125
3197;-0.144836;1.310104;1.251480
3198;1.013763;2.408524;0.875046
3199;3.757263;2.389847;2.957581
3200;1.421082;0.236053;-0.768600
3201;0.876663;-1.356781;-2.280350
3202;0.254303;0.285187;-1.191132
3203;0.718384;0.157928;-0.436249
3204;3.955048;1.624649;-1.180359
3205;3.209366;3.667694;-0.340942
3206;3.837860;-0.099091;-0.283615
3207;-1.055038;-0.539551;2.823776
3208;-2.038696;-0.529129;1.866486
3209;-0.083725;0.126007;0.248032
3210;0.859543;1.321503;-1.784882
3211;0.715912;0.464600;1.860840
3212;0.095612;2.028000;0.916977
3213;2.354019;2.565628;1.201965
3214;4.062134;0.618408;-2.584518
3215;-0.480881;-0.208267;-1.074982
3216;0.801285;-0.460938;-0.045471
3217;0.017441;-0.126022;-0.363815
3218;0.588211;0.070282;-0.063354
3219;1.823532;0.842972;0.196960
3220;4.274384;3.360489;-0.375046
3221;2.225388;0.750244;0.048935
3222;0.079041;0.591904;2.363678
3223;-2.308548;0.057846;1.803497
3224;-0.522858;0.106583;0.455078
3225;0.921524;1.103378;-2.115005
3226;0.656158;1.270096;0.645798
3227;-0.088608;0.924805;0.739410
3228;2.034439;2.395966;0.953415
3229;4.521118;1.051208;-7.516052
3230;0.606781;-0.143280;-2.367981
3231;0.750549;-0.841187;-0.975906
3232;0.234848;-0.294296;-0.322067
3233;0.735825;0.133850;-0.258957
3234;4.467270;1.173264;-0.115326
3235;3.161072;3.087631;-0.045547
3236;3.398361;-0.067230;0.071930
3237;-1.103241;-0.162506;2.000351
3238;-2.173004;0.147369;1.287415
3239;-0.188156;0.445160;-0.234497
3240;2.226715;0.374176;-2.665192
3241;0.029160;0.263565;1.510010
3242;1.319031;3.838013;1.548599
3243;3.141479;2.537994;-2.750000
3244;2.333313;-0.101547;-1.925308
3245;-0.061157;-0.134720;-0.568405
3246;0.635284;0.054092;-0.427704
3247;0.215927;-0.103958;0.069244
3248;0.793060;0.027176;-0.164047
3249;4.190842;1.851135;-1.013382
3250;2.502853;2.892975;0.418549
3251;2.407562;-0.113693;0.492935
3252;-0.971466;-0.476181;1.482834
3253;-1.463608;-0.313950;1.300003
3254;-0.105179;0.575958;-0.101959
3255;1.962860;1.481659;-3.158630
3256;-0.191101;0.285873;1.547318
3257;0.806091;2.536392;1.289749
3258;2.736038;2.263992;1.061874
3259;2.664688;-0.473709;1.356842
3260;-0.202301;-0.428635;-0.824402
3261;0.726517;-0.135773;-0.123978
3262;0.081192;-0.157135;-0.416550
3263;0.930283;0.244095;0.130737
3264;3.351791;2.171555;-0.984650
3265;2.197281;2.027679;0.486420
3266;2.188431;-0.276123;0.191879
3267;-1.003159;-0.542801;1.427689
3268;-1.515884;0.235413;1.062927
3269;-0.002350;0.414062;0.071762
3270;2.402908;0.735428;-1.065643
3271;0.294724;1.912888;0.717529
3272;1.129288;2.098282;0.770187
3273;2.975449;1.789276;1.287521
3274;1.895706;-0.152130;-1.058044
3275;-0.125107;-0.629898;-1.337250
3276;0.441437;-0.094208;-0.373184
3277;0.449371;-0.051239;-0.510742
3278;1.516495;0.067169;0.227203
3279;4.255447;3.339554;-1.117065
3280;1.719696;1.858063;0.086990
3281;1.250732;0.007324;1.442673
3282;-1.843903;-0.299576;1.354691
3283;-0.969910;0.094330;0.838028
3284;0.356033;0.704117;-0.501205
3285;1.755859;0.123306;1.227097
3286;0.106094;1.982697;1.583954
3287;1.464920;2.015472;0.412842
3288;4.701019;1.156281;-3.783951
3289;1.387558;-0.207794;-1.324890
3290;0.536133;-1.136139;-1.770355
3291;0.193222;0.094589;-1.546844
3292;0.436981;0.083954;-0.189392
3293;2.389816;0.362915;0.250351
3294;3.780411;2.914902;-0.781616
3295;1.854950;1.244507;-0.137543
3296;0.515320;0.253632;1.807281
3297;-1.747894;-0.188171;1.537491
3298;-0.833328;0.241470;0.545853
3299;0.417770;0.952515;-1.219666
3300;0.879776;-0.318802;1.259644
3301;0.627853;2.296127;1.301727
3302;1.864685;2.097672;0.946930
3303;4.575653;0.085373;-1.265869
3304;0.540161;0.273743;-0.958130
3305;1.078033;-0.857040;-1.689102
3306;0.104904;-0.126617;-1.094208
3307;0.471619;0.120209;-0.041443
3308;2.170013;0.607758;0.037781
3309;4.117493;3.004089;-0.301514
3310;2.478439;0.362961;-0.166061
3311;0.067398;0.277298;2.470322
3312;-2.402405;0.503677;1.164261
3313;-0.486588;0.258209;0.495331
3314;1.362259;1.308563;-2.492905
3315;-0.136917;0.269470;1.897354
3316;0.754547;2.836105;1.276291
3317;2.582047;2.386017;1.003052
3318;2.812439;-0.229935;-0.012238
3319;-0.193085;-0.306183;-0.448837
3320;0.790939;-0.094147;0.003723
3321;0.051025;-0.169495;-0.352921
3322;0.897842;0.100769;-0.252396
3323;5.122955;2.182266;-1.120941
3324;2.132812;2.322449;0.293091
3325;2.782394;-0.390793;0.542221
3326;-1.563461;-0.657654;1.408997
3327;-1.606613;-0.016281;1.164383
3328;0.045319;0.325607;0.049057
3329;1.709549;1.183701;-3.186752
3330;0.228073;1.542770;1.680679
3331;0.850464;1.735184;0.687225
3332;2.797852;2.022354;1.246750
3333;2.303848;0.049988;0.252869
3334;-0.263138;-0.426102;-0.916229
3335;0.762238;-0.408295;-0.301422
3336;0.172791;-0.094025;-0.356674
3337;0.600327;0.197922;-0.188492
3338;4.436005;2.056580;-1.236069
3339;2.620819;2.252228;0.320419
3340;2.674088;-0.226349;-0.019379
3341;-0.916885;-0.254639;1.821884
3342;-1.858398;-0.053406;1.065704
3343;-0.038345;0.464203;0.196426
3344;1.893784;1.151855;-3.416901
3345;-0.010101;0.666977;1.322906
3346;1.448898;2.139343;0.744568
3347;3.271317;1.861404;0.817017
3348;2.153778;0.006577;-1.702072
3349;-0.043060;-0.514084;-1.210617
3350;0.613129;-0.178528;-0.640945
3351;0.243423;0.489761;-0.590927
3352;2.355865;0.574585;-0.276077
3353;3.698639;2.239685;-0.440063
3354;2.918060;0.876053;0.048462
3355;0.091431;0.312988;2.380615
3356;-2.374207;0.177261;0.712524
3357;-0.397751;0.014435;0.859039
3358;0.420059;0.766220;-0.636032
3359;1.340988;0.270554;2.611694
3360;0.805222;2.475952;1.012253
3361;1.873215;2.110031;0.900146
3362;4.654404;0.476929;-4.120514
3363;0.832077;0.030121;-1.839966
3364;0.970428;-0.965454;-1.451492
3365;0.116486;-0.017166;-0.964874
3366;0.554932;0.474854;0.210403
3367;3.494354;1.454681;-1.129303
3368;3.050980;2.578629;0.446136
3369;2.308884;0.245941;-0.482925
3370;-0.612045;-0.088837;1.567856
3371;-1.766418;0.045273;1.151535
3372;-0.441452;0.212738;0.511169
3373;0.865768;0.914734;-2.078583
3374;0.261581;1.000473;1.154556
3375;0.547684;1.928528;1.066681
3376;1.922913;2.226685;1.086868
3377;4.654617;-0.074570;-3.933548
3378;0.024460;-0.235092;-1.000916
3379;0.991348;-1.033188;-1.345612
3380;0.376923;-0.122391;-1.751404
3381;1.382919;0.660721;0.672974
3382;2.766907;2.355286;-0.407898
3383;3.164551;2.191528;0.580215
3384;2.598007;0.262802;0.735977
3385;-1.894928;-0.867630;1.325226
3386;-1.400406;-0.241287;1.091904
3387;0.349564;0.520264;-0.434845
3388;1.765503;0.767731;-2.080353
3389;0.498871;2.017319;2.035767
3390;1.610138;1.863388;0.740387
3391;3.295990;1.114029;0.758560
3392;1.770264;-0.114792;-1.060852
3393;-0.198868;-0.328583;-0.643356
3394;0.711777;-0.288422;0.034393
3395;0.236145;0.024124;-0.336395
3396;1.241913;0.531754;0.448730
3397;3.410889;2.594788;-0.715652
3398;1.820786;1.805435;0.370941
3399;1.749573;0.234253;0.822021
3400;-1.284531;-0.592056;0.978973
3401;-1.555756;0.237900;0.609711
3402;0.360458;0.632767;-0.414291
3403;0.319199;0.499557;1.154648
3404;2.031326;3.283417;0.966446
3405;1.833725;1.664307;0.223419
3406;3.421967;-0.713577;-0.462006
3407;0.757538;-0.037354;-0.720398
3408;1.034958;-0.503784;-1.309799
3409;0.068390;-0.118942;-0.836166
3410;0.487656;0.387726;-0.212570
3411;4.539078;1.173431;-0.711319
3412;2.510147;2.356567;-0.807587
3413;2.606888;-0.070740;0.792252
3414;-1.594238;-0.508179;0.827103
3415;-1.684265;0.054581;0.988113
3416;0.088150;0.474243;-0.097855
3417;1.288864;0.168991;-0.509186
3418;0.682663;2.422668;1.543686
3419;1.941116;1.946915;0.380249
3420;3.449646;0.153519;-1.024460
3421;1.408813;0.220093;-1.585922
3422;0.237732;-0.865051;-1.003998
3423;0.728943;-0.304092;-0.059967
3424;0.311752;0.271545;-0.948029
3425;1.809845;1.113205;0.253906
3426;3.779007;2.680801;-0.630157
3427;1.986725;1.526230;0.094513
3428;0.447800;0.244690;1.838150
3429;-1.987640;-0.009247;1.013214
3430;-0.834366;-0.001083;0.687698
3431;0.552200;0.787552;-1.434052
3432;0.293793;-0.050949;1.416840
3433;1.882156;3.615524;1.260818
3434;2.109207;1.867767;0.060516
3435;3.222397;-0.605988;-1.850037
3436;0.807068;-0.040192;-0.741821
3437;0.826706;-0.507782;-1.301056
3438;0.192673;0.231415;-1.013535
3439;1.186844;0.559006;0.477417
3440;3.015915;2.319870;-0.336044
3441;1.951614;2.044388;0.324295
3442;2.152679;-0.511429;0.288757
3443;-1.410141;-0.487808;1.040955
3444;-1.274490;0.126419;0.936478
3445;0.197388;0.510880;-0.149094
3446;1.365128;-0.002762;-0.223404
3447;1.233963;2.390717;1.567123
3448;1.586853;1.815552;0.229279
3449;3.276520;0.937622;-1.431946
3450;1.811127;-0.059845;-1.851273
3451;-0.060379;-1.087738;-0.993652
3452;0.745544;-0.097855;-0.417831
3453;0.290344;0.314621;-0.871002
3454;2.924988;0.775070;-0.093979
3455;3.031876;2.459686;-0.368683
3456;2.240067;0.726074;-0.376297
3457;0.165970;0.335159;2.064423
3458;-2.102448;0.159500;1.445496
3459;-0.496033;0.284302;0.487381
3460;0.717010;0.548157;-1.306244
3461;0.137589;0.763657;1.338638
3462;2.048187;2.996567;0.520966
3463;2.735687;1.371902;0.529282
3464;2.577911;-0.322937;-0.223450
3465;-0.246155;-0.103455;-0.790863
3466;0.798752;-0.428818;-0.072403
3467;0.151382;-0.061295;-0.362839
3468;0.605789;0.587112;-0.108749
3469;5.389572;2.280701;-1.122543
3470;1.862381;2.525467;0.243988
3471;1.998245;-0.088104;1.114990
3472;-1.741943;-0.748749;1.119049
3473;-1.381943;0.047073;0.873932
3474;0.330307;0.445190;-0.505005
3475;1.526993;0.064072;0.668320
3476;0.175858;1.600372;1.562317
3477;1.836578;2.369415;0.655273
3478;4.408234;0.109848;0.466064
3479;1.294373;0.249725;-1.858643
3480;1.126297;-1.392502;-1.873566
3481;0.143723;-0.135681;-1.192810
3482;0.328339;0.252945;-0.091461
3483;3.794342;0.971405;-0.903992
3484;2.946228;2.226715;-0.738800
3485;2.271835;0.638657;-0.608261
3486;-0.002045;0.078140;2.165588
3487;-2.280655;0.474991;1.203659
3488;-0.321960;0.166458;0.586609
3489;1.130600;1.092987;-3.024460
3490;-0.060287;1.232712;1.630997
3491;1.128372;2.201797;0.794693
3492;3.101898;2.056458;1.084122
3493;2.325073;-0.268219;0.713058
3494;-0.343658;-0.571945;-0.880829
3495;0.791779;-0.154510;0.118271
3496;0.017197;-0.060806;-0.522156
3497;0.874481;0.062393;0.171616
3498;3.936981;2.259384;-0.870193
3499;2.205826;2.309128;0.295364
3500;2.399353;-0.336594;0.417358
3501;-1.342819;-0.722458;1.193634
3502;-1.373596;-0.016586;1.107056
3503;0.164902;0.528763;-0.201111
3504;2.379181;0.893814;-2.732895
3505;0.055374;1.471970;1.254028
3506;1.530792;2.042374;0.530365
3507;4.151871;1.670578;-3.652786
3508;1.773346;-0.473511;-1.760712
3509;0.220764;-0.784607;-1.378616
3510;0.440170;-0.216949;-1.249832
3511;0.403061;-0.099426;-0.129120
3512;1.743347;0.746643;0.365311
3513;4.371948;2.972855;-0.777252
3514;2.398849;1.082321;-0.188339
3515;0.345779;0.853775;2.717041
3516;-2.380569;0.731567;1.395615
3517;-0.655212;0.137711;0.713287
3518;0.477753;0.901245;-1.179153
3519;0.626007;0.251236;1.586166
3520;0.870071;2.185333;1.095627
3521;1.975037;2.079498;0.849411
3522;4.100800;-0.032761;1.215866
3523;-0.016052;0.054916;-1.002670
3524;1.029327;-0.781982;-0.833466
3525;0.244308;-0.168518;-0.469498
3526;0.592865;0.230927;0.068497
3527;4.597961;1.185471;-0.841461
3528;2.912384;2.676849;0.104980
3529;2.837494;-0.237503;0.052994
3530;-1.134552;-0.363464;1.610367
3531;-1.731766;-0.161453;1.212616
3532;-0.045151;0.404312;0.070602
3533;1.570343;1.060699;-3.168060
3534;0.095245;0.953018;1.673462
3535;1.583771;2.225647;0.578949
3536;3.961624;1.901566;-2.561371
3537;1.961075;-0.354218;-1.327774
3538;-0.000854;-0.900452;-1.193893
3539;0.608307;-0.008286;-0.316223
3540;0.146820;-0.167816;-1.067688
3541;1.076370;0.385071;0.089203
3542;4.871460;2.220230;-0.906219
3543;1.853699;1.422226;0.095825
3544;1.018234;0.601776;2.057114
3545;-2.288376;0.388702;1.505936
3546;-0.798141;0.231384;0.787033
3547;0.434219;0.836121;-0.827408
3548;0.455460;0.114334;1.513580
3549;1.277374;2.558273;1.162842
3550;1.997101;2.144363;0.824524
3551;3.871902;0.280334;0.967392
3552;0.787033;0.049698;-0.852402
3553;1.083160;-1.054199;-1.513260
3554;0.191238;-0.198944;-1.272461
3555;0.484573;0.357269;0.007889
3556;3.606796;1.036469;-0.418243
3557;3.154068;2.758438;-0.245316
3558;2.897095;-0.473145;0.118088
3559;-0.867767;-0.076416;1.790573
3560;-2.057037;0.239594;1.459015
3561;-0.022736;0.484894;0.085114
3562;2.359924;0.731873;-1.413696
3563;0.312912;1.639618;1.147354
3564;1.742111;1.971405;0.585693
3565;4.429901;1.331207;-6.636353
3566;1.407562;-0.212326;-2.523926
3567;0.088760;-1.040833;-1.464859
3568;0.557312;-0.006821;-0.842361
3569;0.222580;0.183334;-0.819214
3570;1.463913;0.528427;0.290161
3571;4.385315;2.631592;-0.875061
3572;2.536636;0.802185;-0.095886
3573;-0.154526;0.525925;2.201233
3574;-2.371765;0.508240;1.149811
3575;-0.434967;0.177322;0.509979
3576;0.491425;0.529785;-0.447189
3577;0.458405;1.222412;1.083008
3578;1.474503;1.971237;0.534302
3579;2.971649;1.694031;-1.397629
3580;2.603882;-0.229401;-1.526138
3581;-0.073990;-0.014679;-0.969284
3582;0.900635;-0.308868;-0.761749
3583;0.184174;0.098358;-0.589142
3584;0.566010;0.259338;0.083694
3585;4.926620;1.478348;-0.992950
3586;2.164841;1.939880;0.069992
3587;2.149445;0.203491;0.929855
3588;-1.617203;-0.570847;0.963776
3589;-1.508850;0.117340;0.756287
3590;0.193436;0.653076;-0.427612
3591;0.888016;0.310608;1.398148
3592;1.431534;2.241684;0.908737
3593;1.853729;1.835648;0.395264
3594;2.857452;0.161819;0.839203
3595;1.337814;0.028397;-0.787796
3596;0.436600;-0.617508;-1.459991
3597;0.366821;0.053589;-1.217041
3598;0.538345;0.408752;-0.218445
3599;3.257904;1.360703;-0.963684
3600;3.150925;1.801102;0.343094
3601;2.477127;0.481522;0.108185
3602;-0.911499;-0.347961;1.828003
3603;-1.943878;-0.099350;0.941132
3604;0.071121;0.578583;-0.324280
3605;1.032333;2.159164;1.626007
3606;0.171280;0.625153;0.682449
3607;2.635162;2.239044;1.961472
3608;3.744919;0.426041;-3.112564
3609;0.828262;-0.253998;-2.691620
3610;0.187439;-0.167084;-1.779129
3611;0.311417;0.157074;-1.402924
3612;0.489517;0.392395;0.043884
3613;4.057922;0.928009;-0.893585
3614;2.136505;1.927231;-0.189896
3615;1.852615;-0.155075;0.846420
3616;-1.629944;-0.538315;0.737778
3617;-1.122864;0.150223;0.566849
3618;0.945145;0.571487;-2.842239
3619;0.691589;2.074936;0.934387
3620;1.699234;1.910919;0.958450
3621;3.599243;1.010254;-4.528946
3622;1.923965;0.274124;-1.423599
3623;0.351135;-1.072388;-2.026917
3624;0.361832;-0.052704;-1.431473
3625;0.219513;0.382431;-0.338638
3626;3.358170;0.891830;0.147415
3627;2.993103;2.935532;-0.517288
3628;2.455841;0.037460;0.313507
3629;-0.759491;0.161606;1.402542
3630;-1.808914;-0.017609;1.353271
3631;-0.202667;0.221542;0.146500
3632;1.269821;0.517456;-2.254044
3633;0.145844;1.462692;1.218475
3634;1.909729;2.079117;0.730072
3635;3.439758;0.540787;-0.513016
3636;1.467300;0.274139;-0.716370
3637;-0.039917;-0.434143;-1.700897
3638;0.376221;0.021942;-0.197067
3639;0.297302;-0.195572;-0.548416
3640;1.345871;0.602051;0.359421
3641;3.841064;2.298706;-0.776566
3642;1.663803;1.702835;0.286926
3643;1.984467;-0.189041;0.302490
3644;-1.007278;-0.377853;1.224228
3645;-1.179016;-0.337845;0.958649
3646;0.046158;0.502304;-0.554718
3647;1.745255;0.453018;-0.671738
3648;-0.048447;2.036301;2.577560
3649;0.483032;1.527374;0.002136
3650;2.656357;1.845047;1.593796
3651;1.917404;-0.344452;0.841492
3652;0.199127;0.032181;0.218674
3653;-0.295547;0.215851;-1.273575
3654;0.367645;-0.009109;-0.031601
3655;0.712784;-0.710159;-0.373932
3656;3.383896;0.170090;0.510178
3657;2.408096;3.620285;-1.161560
3658;0.706299;1.847153;0.708206
3659;0.355042;-0.070068;0.206604
3660;-0.332336;-0.020615;-0.013168
3661;-0.320755;-0.278641;-0.190582
3662;1.118286;0.532730;0.244385
3663;0.638794;0.204697;1.231598
3664;1.190613;2.820221;0.483871
3665;0.655869;1.489777;0.719711
3666;0.832764;1.348190;0.037506
3667;0.803528;0.574387;-0.097961
3668;0.545975;0.140488;-0.115433
3669;0.528519;0.275833;-0.286606
3670;0.782089;0.245285;-0.255356
3671;1.189789;0.140488;-0.057373
3672;1.323944;0.279373;-0.086700
3673;1.771729;0.904312;0.120926
3674;1.084885;1.883942;-0.097824
3675;0.850082;1.278076;0.289749
3676;0.424927;0.636749;0.055573
3677;0.384247;0.147537;0.300629
3678;0.324921;0.365204;0.087158
3679;0.273834;0.086044;0.224609
3680;1.156387;0.870331;-3.003937
3681;0.560822;0.388184;-0.757370
3682;1.178482;0.873611;0.468246
3683;0.637177;0.986984;-0.010117
3684;0.517685;0.835297;0.454117
3685;0.517807;0.745575;-0.110641
3686;0.657318;0.513000;-0.134872
3687;0.754517;0.596039;-0.258240
3688;0.674500;0.556137;0.000519
3689;0.823486;0.747040;0.126007
3690;0.658859;0.716843;0.075241
3691;0.874603;0.971741;0.047089
3692;0.776245;0.861877;0.099899
3693;0.667816;0.661606;0.149994
3694;0.715851;0.515427;0.223511
3695;0.681351;0.703964;0.223709
3696;0.662643;0.777969;0.230865
3697;0.714966;0.757950;0.164978
3698;0.671341;0.648727;0.166382
3699;0.767105;0.652695;0.146011
3700;0.600250;0.695038;0.096725
3701;0.700699;0.824142;0.143158
3702;0.634125;0.760513;0.150925
3703;0.610519;0.662155;0.149902
3704;0.688492;0.783356;0.323456
3705;0.641525;0.853180;0.147964
3706;0.713348;0.822647;0.055283
3707;0.820572;0.874832;0.089981
3708;1.039825;0.893143;0.213989
3709;1.084198;0.825089;0.069641
3710;1.061234;0.607605;0.054825
3711;0.879410;1.098495;0.008377
3712;0.419724;1.181305;-0.435150
3713;0.638138;1.071777;0.085175
3714;0.393921;0.732925;-0.194580
3715;0.850433;0.445663;-0.378265
3716;0.871521;0.598404;-0.269196
3717;0.984360;0.523209;-0.523727
3718;0.957733;0.426834;-0.535980
3719;0.971649;0.480759;-0.408508
3720;0.847275;0.479843;-0.075073
3721;0.664017;0.425766;-0.115021
3722;0.031433;1.027374;-1.039932
3723;0.338318;0.803558;-0.545029
3724;0.459808;0.429123;-0.685349
3725;0.319870;0.456665;-0.942261
3726;0.246994;0.388229;-0.752731
3727;0.141739;0.234589;-0.923416
3728;0.143570;0.082092;-0.951233
3729;0.042801;-0.047989;-0.961456
3730;-0.057236;-0.036682;-0.942169
3731;-0.059357;0.034821;-0.950119
3732;-0.064804;0.036957;-0.941132
3733;-0.063309;-0.065704;-0.849258
3734;-0.112595;-0.142334;-0.964355
3735;-0.036758;-0.148956;-0.977783
3736;-0.010742;-0.147186;-0.955887
3737;-0.022324;-0.163452;-0.942749
3738;0.029434;-0.193695;-1.004730
3739;-0.037949;-0.237473;-0.853943
3740;0.055344;-0.205765;-1.013489
3741;0.025421;-0.229187;-1.002563
